2026-04-29 14:25:19.966743358 UTC,0.2.1,fetching_reserves,152307
2026-04-29 14:25:19.967225990 UTC,0.2.1,graph_building,185
2026-04-29 14:25:19.968522357 UTC,0.2.1,swaps_finding,1159
2026-04-29 14:25:25.764270768 UTC,0.2.1,fetching_reserves,59295
2026-04-29 14:25:25.764462246 UTC,0.2.1,graph_building,101
2026-04-29 14:25:25.765083431 UTC,0.2.1,swaps_finding,555
2026-04-29 14:25:31.954346706 UTC,0.2.1,fetching_reserves,92655
2026-04-29 14:25:31.954708208 UTC,0.2.1,graph_building,167
2026-04-29 14:25:31.955620707 UTC,0.2.1,swaps_finding,788
2026-04-29 14:25:37.940054890 UTC,0.2.1,fetching_reserves,65907
2026-04-29 14:25:37.940223731 UTC,0.2.1,graph_building,78
2026-04-29 14:25:37.940844052 UTC,0.2.1,swaps_finding,558
2026-04-29 14:29:31.842792077 UTC,0.2.1,fetching_reserves,57457
2026-04-29 14:29:31.842945796 UTC,0.2.1,graph_building,69
2026-04-29 14:29:31.843489323 UTC,0.2.1,swaps_finding,467
2026-04-29 14:29:37.967409427 UTC,0.2.1,fetching_reserves,73862
2026-04-29 14:29:37.967609561 UTC,0.2.1,graph_building,89
2026-04-29 14:29:37.968219588 UTC,0.2.1,swaps_finding,537
2026-04-29 14:29:43.902924458 UTC,0.2.1,fetching_reserves,52100
2026-04-29 14:29:43.903077123 UTC,0.2.1,graph_building,69
2026-04-29 14:29:43.903591402 UTC,0.2.1,swaps_finding,461
2026-04-29 14:29:49.845539274 UTC,0.2.1,fetching_reserves,53953
2026-04-29 14:29:49.845691634 UTC,0.2.1,graph_building,69
2026-04-29 14:29:49.846204815 UTC,0.2.1,swaps_finding,461
2026-04-29 14:29:55.763892986 UTC,0.2.1,fetching_reserves,61305
2026-04-29 14:29:55.764063647 UTC,0.2.1,graph_building,90
2026-04-29 14:29:55.764615320 UTC,0.2.1,swaps_finding,503
2026-04-29 14:30:01.867861583 UTC,0.2.1,fetching_reserves,72582
2026-04-29 14:30:01.868038684 UTC,0.2.1,graph_building,79
2026-04-29 14:30:01.868604183 UTC,0.2.1,swaps_finding,506
